row ID,row m/z,row retention time,19-131_pos_A.mzML Peak area,19-41.2_neg_A.mzML Peak area,19-55_neg_C.mzML Peak area,19-12.2_neg_C.mzML Peak area,19-4_neg_C.mzML Peak area,17-20_neg_B.mzML Peak area,19-84_neg_A.mzML Peak area,19-4_neg_B.mzML Peak area,17-10_neg_B.mzML Peak area,19-55_pos_C.mzML Peak area,19-8_neg_C.mzML Peak area,18-22_neg_C.mzML Peak area,19-98_neg_B.mzML Peak area,19-195_neg_C.mzML Peak area,19-10.1_neg_B.mzML Peak area,17-10_neg_C.mzML Peak area,18-22_neg_B.mzML Peak area,19-84_neg_B.mzML Peak area,17-10_neg_A.mzML Peak area,19-197_neg_A.mzML Peak area,19-41.2_pos_B.mzML Peak area,17-20_neg_C.mzML Peak area,19-55_neg_A.mzML Peak area,19-4_pos_B.mzML Peak area,19-196_neg_B.mzML Peak area,19-131_neg_B.mzML Peak area,19-84_neg_C.mzML Peak area,19-282_neg_B.mzML Peak area,19-13.4_neg_B.mzML Peak area,19-131_pos_C.mzML Peak area,19-196_pos_C.mzML Peak area,19-12.2_neg_A.mzML Peak area,19-41.2_neg_B.mzML Peak area,19-114_neg_A.mzML Peak area,19-131_pos_B.mzML Peak area,19-13.4_neg_A.mzML Peak area,19-8_neg_A.mzML Peak area,19-196_neg_A.mzML Peak area,19-12.2_pos_A.mzML Peak area,17-20_neg_A.mzML Peak area,19-8_neg_B.mzML Peak area,19-41.2_pos_C.mzML Peak area,19-55_pos_A.mzML Peak area,18-22_pos_B.mzML Peak area,17-10_pos_C.mzML Peak area,19-10.1_pos_C.mzML Peak area,19-55_neg_B.mzML Peak area,19-84_pos_C.mzML Peak area,19-197_neg_B.mzML Peak area,17-10_pos_A.mzML Peak area,19-4_neg_A.mzML Peak area,19-41.2_neg_C.mzML Peak area,19-13.4_neg_C.mzML Peak area,18-22_neg_A.mzML Peak area,19-10.1_neg_C.mzML Peak area,19-98_neg_C.mzML Peak area,19-197_neg_C.mzML Peak area,19-196_neg_C.mzML Peak area,19-131_neg_A.mzML Peak area,19-282_neg_C.mzML Peak area,19-388_neg_C.mzML Peak area,19-12.2_neg_B.mzML Peak area,19-131_neg_C.mzML Peak area,19-55_pos_B.mzML Peak area,19-98_neg_A.mzML Peak area,19-114_neg_C.mzML Peak area,19-195_neg_B.mzML Peak area,19-84_pos_B.mzML Peak area,19-4_pos_C.mzML Peak area,19-114_neg_B.mzML Peak area,19-4_pos_A.mzML Peak area,19-114_pos_C.mzML Peak area,19-10.1_neg_A.mzML Peak area,19-13.4_pos_C.mzML Peak area,19-12.2_pos_B.mzML Peak area,19-41.2_pos_A.mzML Peak area,19-114_pos_B.mzML Peak area,19-195_pos_B.mzML Peak area,19-12.2_pos_C.mzML Peak area,19-114_pos_A.mzML Peak area,19-84_pos_A.mzML Peak area,19-13.4_pos_A.mzML Peak area,19-8_pos_B.mzML Peak area,17-10_pos_B.mzML Peak area,19-196_pos_B.mzML Peak area,19-10.1_pos_A.mzML Peak area,19-251_neg_C.mzML Peak area,19-251_neg_A.mzML Peak area,19-388_neg_B.mzML Peak area,19-282_neg_A.mzML Peak area,19-195_neg_A.mzML Peak area,19-251_pos_B.mzML Peak area,19-197_pos_C.mzML Peak area,19-251_pos_C.mzML Peak area,19-251_neg_B.mzML Peak area,19-13.4_pos_B.mzML Peak area,19-388_neg_A.mzML Peak area,19-98_pos_B.mzML Peak area,18-22_pos_A.mzML Peak area,19-8_pos_A.mzML Peak area,19-196_pos_A.mzML Peak area,19-251_pos_A.mzML Peak area,19-388_pos_B.mzML Peak area,19-282_pos_A.mzML Peak area,19-197_pos_A.mzML Peak area,19-197_pos_B.mzML Peak area,19-98_pos_A.mzML Peak area,19-195_pos_C.mzML Peak area,19-282_pos_B.mzML Peak area,19-98_pos_C.mzML Peak area,19-282_pos_C.mzML Peak area,17-20_pos_A.mzML Peak area,19-8_pos_C.mzML Peak area,19-10.1_pos_B.mzML Peak area,17-20_pos_B.mzML Peak area,19-195_pos_A.mzML Peak area,18-22_pos_C.mzML Peak area,19-388_pos_A.mzML Peak area,19-388_pos_C.mzML Peak area,17-20_pos_C.mzML Peak area
516,689.351173683449,4.8119824074074800,0,46675.673560548000,0,138556.63157509000,0,217913.15098197500,116205.55124310900,99539.83913378890,0,0,253428.38424123400,432551.6925926590,250143.14220621000,61940.752721014900,102092.94226318400,31594.460941406400,480450.0357423350,113413.44650097700,257722.6339726410,117447.87397412200,0,189743.67620578600,0,0,358799.98179878600,99384.61013358050,118126.87571777300,239010.07839188300,0,0,0,142346.5312054570,114076.17712757700,264976.47363044700,0,160429.60630579500,255726.4786567370,77590.08087890590,0,222657.64763944800,245143.3316944340,0,0,0,0,0,0,0,123441.9185175660,0,88355.32217672830,9307.147025851670,240705.05056556000,455611.11046164700,106455.32728731300,255211.13706001700,127530.16101562500,328452.4292144240,251959.24377309900,249174.3489465290,204556.52411174300,3909.1353662109500,167460.85248099000,0,224774.46304148900,228326.8713860370,187347.96316070300,0,0,252634.8617929690,0,0,90784.2753826215,0,0,0,0,0,0,0,0,0,0,0,0,0,138503.4224669060,152981.76093306200,157462.74304915000,227378.41419782000,204698.3025897650,0,0,0,150581.61834960900,0,51614.908586139300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,1036.557569715710,3.172712962963,0,92839.35405404800,0,0,0,0,0,0,0,0,0,255090.56697864900,0,0,0,0,227414.20122509700,0,0,0,0,0,0,0,0,0,0,140247.01751220700,0,0,0,0,99930.72532679790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70167.79751494900,0,236927.90363818300,0,0,0,0,0,97849.82161465780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136528.0288286130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,1056.4793497721400,3.7133000000000000,0,22918.62731396450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127653.59386387400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157902.35018339400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,527.2991271972660,5.23936,0,49425.13497733140,0,0,0,0,0,0,0,0,0,0,0,0,0,191022.04357031200,188893.53210937500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118941.7298027350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44526.22150979250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,483.272583266436,5.939859887005590,0,166320.27976637000,234049.06963476600,137090.4590301000,407058.1973513660,1190669.9161518100,1419883.2755077400,86817.7665000003,2110372.249169060,0,1379128.3962071100,1859999.582572080,1056949.2302611200,2285856.228373280,119177.74422334600,2051056.503874180,1768773.4287802800,1369065.2807530500,2056825.6161146300,482736.1202186740,0,896708.970229496,407765.62692852600,0,2107511.566351450,555353.6129717180,1398927.0737594800,542020.040271015,885189.7918987420,0,0,189944.33102050800,0,1348558.7708683400,0,714620.2433835570,1460544.225948500,2083172.054987390,0,39703.131246095300,1373374.1098583600,0,0,0,0,0,388974.88669153400,0,513808.97244653200,0,401368.9615879740,168018.04803618800,829129.9458094480,1785001.727860680,147569.6750957340,1061452.4638669000,493954.9018417980,2131602.6551566500,1269708.3526500900,529927.2832760320,1018599.8155284700,105796.80326953100,1283343.9680485200,0,943825.0628056610,1303636.0830051300,1622000.6166972600,0,0,1318855.2284976200,0,0,154204.22600023300,0,0,0,0,0,0,0,0,0,0,0,0,0,818321.8451232370,781207.2314919790,936314.2805180690,538654.6788262930,2285900.018891150,0,0,0,806883.4989480260,0,970503.2043270580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,699.3784615652900,4.733102380952430,0,23039.401403319600,0,0,62681.92632421810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143586.67369486300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39531.54739500820,0,395414.65565742500,0,0,0,0,0,0,0,0,62373.030574219000,0,0,0,0,0,0,0,0,0,23256.625464843800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,577.2685327944550,5.386305072463720,0,99084.72520657750,0,174168.47420712100,213818.95049005900,293181.5667385730,616149.0867687080,186923.33663378800,161215.82370877000,0,1075377.322970620,0,664042.3552324130,969139.143703226,0,56251.78667578150,0,78830.43539062530,50603.273859277000,0,0,285337.7858012700,273853.9397788700,0,142057.02739537800,0,608965.0279867990,422247.9201223720,492202.4856370680,0,0,171467.52600474100,107363.59011035200,681036.0723998690,0,495253.1434712420,1076345.8541367200,0,0,287026.6941138330,1118474.131625630,0,0,0,0,0,296655.36361439700,0,0,0,235357.89485868100,105826.33998632800,510087.87142731700,0,0,685999.3270651210,0,108226.11200976500,0,421736.86292253800,80760.1885666787,160857.29332177700,490107.87289344700,0,684208.9240848740,364070.7964422250,114211.92496369700,0,0,533016.08207646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182834.98729657300,147426.87841827900,144458.40315688200,155647.89604687400,224727.6210996060,0,0,0,0,0,64080.09609960880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,751.2125244140630,2.661125,0,225001.3316667030,0,0,0,0,0,0,0,0,0,0,1162775.6642599100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239702.03290559000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125348.5776760960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,719.3489237467450,4.422085555555530,0,72941.96193705300,0,31854.573421874500,75040.67655139400,0,119731.82122813800,0,0,0,308550.96104813300,0,117433.29755566400,264667.89847544900,0,0,0,114814.95113548700,0,0,0,0,0,0,42091.68526839180,0,111961.86262109100,107398.99333371100,181267.6347246100,0,0,117045.90564899300,74714.36484585430,0,0,179007.99001928900,279191.8844443910,110802.17871744900,0,0,308667.7528835030,0,0,0,0,0,0,0,0,0,135955.03487394200,76113.25838702760,182421.97952054900,0,0,416207.4280567400,0,0,0,342350.0115273000,0,113475.7239423150,0,0,421793.85923586400,289986.3129182070,274899.1430787780,0,0,207162.92308048100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355450.5986059330,99577.53595574550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,1056.4803989955400,3.734028571428570,0,10594.497928710800,47394.28083251950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92958.42897949190,0,0,0,0,123016.8704243660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98211.13766894510,0,0,0,0,125125.4900258790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160121.3623095600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,689.3475036621090,4.8217100000001,0,7372.720647188580,0,0,0,0,0,0,265113.24788346,0,0,0,0,27100.13544848990,0,115772.48733888600,0,0,0,0,0,0,0,0,0,0,0,0,53628.440906250200,0,0,0,0,0,0,0,0,49856.82762020020,0,0,0,0,0,0,0,0,0,0,0,0,0,49017.05742016790,0,0,0,0,0,0,0,0,0,44809.68621093770,13656.374208984400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39845.424440917600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,959.592783610026,6.944061111111,0,4611.832242187360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49280.71417344930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10794.03572021480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,1033.9881591796900,2.4680212121211800,0,0,1070683.6949999900,0,0,0,908360.9707500030,0,3916669.614750000,0,0,0,1240344.8797500000,0,0,0,0,0,0,1107245.898000000,0,0,4502686.437334470,0,0,3816241.783531420,0,1095868.0912499900,0,0,0,9741106.782335140,0,0,0,950864.487749987,1147629.269250000,0,0,0,0,0,0,0,0,0,998584.6117499860,0,0,0,0,3598547.771249980,0,0,720555.7702500030,0,0,0,0,1895193.2161444700,0,3202236.7492500100,0,0,2012273.5477499900,937570.1456250030,0,0,0,0,0,0,1012981.7722500000,0,0,0,0,0,0,0,0,0,0,0,0,0,6777699.518250010,0,1065021.2556121100,0,0,0,0,0,1068351.4260000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,1020.5040079752600,3.8411666666666700,0,0,359027.66352650900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977071.9138275260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016137.7149531600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,719.2566887350640,6.2868470588235900,0,0,251240.51420871700,0,0,0,252508.70136500400,0,0,0,0,0,0,413918.93182749200,0,0,86264.78712451130,84270.77017382700,0,712497.103946756,0,0,245054.41086271000,0,0,0,158241.5298691480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166268.42836534500,0,647763.6566013760,0,0,0,0,88070.6602792972,0,0,682202.8809008790,0,0,0,0,0,0,0,0,0,357816.81733106800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96395.69941532840,79856.42674239980,0,0,179400.89394824200,0,0,0,99403.53961443920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,965.9821838378910,4.1841533333334,0,0,42809.744390624400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50042.164289063500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48591.558421876000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101482.84287635000,0,47002.11862500100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,965.9834365844730,5.09064999999975,0,0,39797.10682031130,0,0,73569.68240625030,0,0,0,0,0,0,0,0,0,0,0,0,39465.74348437380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140668.1218431690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,965.9880065917970,2.669725,0,0,34409.72805468700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36274.66172807710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,483.2726364135740,6.114222916666630,0,0,91668.4531546292,25805.132592046200,0,0,0,0,0,0,0,0,0,0,9885.139048828080,0,0,0,0,0,0,105585.13917808000,0,0,0,0,0,0,0,0,0,0,0,0,0,82865.78469937180,0,0,0,39742.24413867200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450.3823300781400,0,0,0,0,440413.10832944100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,1033.9881591796900,3.6489564814815,0,0,0,1038604.3875000000,3805758.3420000100,941508.2171250030,1862765.7795000100,0,0,0,0,0,0,0,0,0,1040954.1997500000,0,0,0,0,1866196.8562500100,5490229.595991330,0,0,0,0,5590462.4026774100,0,0,0,6427045.454450840,0,0,0,0,1036259.6467500000,0,0,0,0,0,0,0,0,0,0,0,6664363.827121830,0,0,0,0,0,4817925.863803150,1061424.1710000000,0,915996.8384999880,1232019.2880000000,2915744.4022499900,0,737899.0582500030,0,0,0,950933.2117500030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,1033.9881591796900,6.792791111111,0,0,0,975856.16699997,0,935879.9130000350,0,0,0,0,0,0,0,0,0,958688.1562500360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734435.1202500280,950854.6552500030,0,885043.3263750030,0,0,0,4315547.354890730,0,0,0,0,0,0,0,0,0,0,0,952271.2597499710,0,0,0,0,0,0,0,0,944003.2140000030,2958624.6333750100,0,0,971460.8842500040,5545160.465520640,1168744.450028240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704077.6129999800,0,0,0,0,0,0,5304386.316082970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,561.3266660902240,5.085791666666670,0,0,0,176140.51383727800,0,247081.51592578200,195229.61089574800,0,0,0,227798.87545287300,0,161539.42198119800,183122.2593772430,0,0,75207.19845849610,199410.06654052600,0,90303.34378271460,0,59119.58408203350,0,0,0,287437.3104991530,169878.21332618700,204966.07276368000,41922.053898926600,0,0,210707.38823555000,0,180371.44547867100,0,121776.33318645900,254490.5324282230,0,0,257456.17430748500,218635.45012106000,0,0,0,0,0,0,0,93101.19105761720,0,0,0,144283.60606482600,0,0,252799.6998955080,98171.7434528616,77101.72476170100,294509.82670067700,189681.75203313800,224534.9333341980,209454.0473122190,0,0,248650.73370263600,165104.08697899700,105531.47412236700,0,0,181242.16995325900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223038.5798171530,218979.14882519600,206896.87799087300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,297.1529391253440,5.862232716049370,0,0,0,386914.8435491100,0,498518.7859205010,421757.98701415100,249433.2048072640,558102.1317886280,0,257973.61120610700,1496755.194314830,278560.2734398970,573427.6415773100,1671953.4043193900,588123.0159417410,1495938.0476777400,432797.1656861520,572722.5850392850,450260.24358935400,0,510351.85392038600,238337.46280097500,0,416033.61294103300,257128.26768398600,416443.83425164200,241350.65088784500,352655.87478726900,0,0,391669.75326506000,0,273233.391334623,0,342924.80295061500,266193.93451442100,420641.1118175810,0,516754.20002159100,290350.8337930080,0,0,0,0,0,0,0,443370.1464889200,0,249128.60961897000,0,345771.9918411920,1464723.0010467300,1723135.23153035,283266.95228403400,470196.8579448200,434427.7889256690,269374.55317517000,240227.73642735900,358029.41288818700,400915.91787260400,275325.1858131740,0,262658.9324418260,277755.6024053490,561169.9663067600,0,0,275956.04635039000,0,0,1709145.3942723500,0,0,0,0,0,0,0,0,0,0,0,0,0,348832.2774528820,355932.9906471330,386287.8422748890,247737.6670587710,555356.2749942320,0,0,0,345485.16080971100,0,375763.1286746740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,965.9789276123050,5.7171833333335,0,0,0,41212.07149218770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83995.4511899024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,491.32216556255600,5.1869516025641200,0,0,0,114352.85833646100,0,153988.0685683600,144353.3071595900,84694.82253731520,308206.22350956900,0,234583.88816965400,458053.1171978240,230370.8805598650,189979.14995521300,98775.59827238670,57917.10329296820,214061.6493457010,146085.95535644500,296709.6587579830,100066.5780814710,0,160281.00633017600,0,0,285158.54472612500,239869.52870379000,142091.26319091800,245509.07412302600,224249.59532746700,0,0,126178.48262627500,0,276889.6990558980,0,215636.99615632500,246486.97826806700,268184.86533052900,0,148901.4318955080,235074.31799414100,0,0,0,0,0,0,0,87110.66157055390,0,107891.1218030250,98240.11841994550,232219.33889207600,447489.29653605900,0,186512.6933085940,99493.07787375140,300327.92971255700,248091.5426475140,237770.46983773600,274791.17461011300,116162.32955476800,248148.4688770510,0,0,267046.90374076100,148347.78392263100,0,0,257498.07923791700,0,0,96519.82818865990,0,0,0,0,0,0,0,0,0,0,0,0,0,116875.47236678800,115078.28873531000,269382.0357147410,235053.69459581900,195493.60131967400,0,0,0,111831.59614490500,0,182142.77210156100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,721.3643290201820,4.590429166666580,0,0,0,45122.40473163100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3432.387480468760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32577.915515625100,0,0,333705.5673239260,0,134847.7881464930,139650.19798235600,297712.10505502600,0,344887.9058069150,0,172004.4070992840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138452.70022951700,320009.98642909800,0,0,0,0,0,0,124906.67939193800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,511.2580108642580,4.3102501302085,0,0,0,175665.05521804600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174939.99378639200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,767.3671112060550,4.809524652777830,0,0,0,108015.32424337800,0,116131.48922237000,88472.52732701520,94853.24016943330,178439.46942070000,0,148272.43510546900,315676.1142099450,190755.78170100800,50575.35991088890,72840.89008740270,0,344370.3829768310,87792.60712500010,176755.71213557800,72770.81300683640,0,115752.67659955200,0,0,188057.5197524,66573.04102012880,99848.55699316410,173120.07391714500,0,0,0,104397.12793510700,87643.86468750000,189734.672536612,0,130375.87982307400,163843.45783593700,0,0,124342.58403152400,152767.38353629100,0,0,0,0,0,0,0,0,0,91204.61832025980,0,164618.69951397300,213537.8121943370,69057.76152392600,183362.81027011100,0,194963.48588718600,199502.648156001,174293.2046889440,145776.23063137000,35544.749686523600,138169.2637630070,0,178765.4524571370,63088.63927734400,107514.0943133220,0,0,182975.4957041020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96987.06168327200,107226.43562988200,118258.02309975000,163728.24902972100,159933.2195088450,0,0,0,105164.04469921800,0,38689.50957151840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,797.5405632467830,7.367961764705820,0,0,0,32707.708080718300,0,0,143854.11523414500,0,117116.63340587200,0,0,59541.47059841020,0,112711.37335647700,0,0,50014.29089806430,0,0,0,0,0,0,0,73625.37425484990,255712.00214646700,0,308867.7209062510,0,0,0,0,0,0,0,248997.00007848700,0,110422.48476899100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207597.6992157490,0,208565.19531988000,0,223621.1377734380,0,309334.9761610970,242800.4718048340,0,0,0,266407.15089356700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,955.9704996744790,1.9498203703705600,0,0,0,276842.64132122800,0,324732.397798828,0,0,75887.89157812490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28471.552111926900,0,0,0,128142.83145693800,0,0,0,0,0,0,42796.621722656400,0,0,0,0,0,0,0,0,0,0,0,0,223842.8629908740,232998.44395244200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28193.619937500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,721.3631581273570,4.577487356321760,0,0,0,29481.774150294300,91645.31932470720,0,105218.17798930800,0,98996.64304743050,0,252929.5533516680,119021.12275019400,395345.1446175740,111436.53208132700,0,0,125479.30423727300,113758.63924815000,0,0,0,111650.70253083800,0,0,124052.93504516500,325775.339130668,64159.27744042980,341211.29203246200,182856.6786899220,0,0,185800.6223484730,0,307679.27933251800,0,0,279326.89574773500,109203.86865361500,0,34930.39686851860,0,0,0,0,0,0,0,0,0,0,118575.04198754900,0,223593.10331456800,147966.9729405280,0,168232.59276011,0,0,0,347282.6874588400,0,0,0,0,0,345610.3868667490,0,0,0,315179.5631014520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237770.03441449600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
